epoch,loss_kruskal,val_loss_kruskal,rand_kruskal,val_rand_kruskal
10,0.8069504,0.8744072,0.46342995169082124,0.555066425120773
20,0.8775641,0.9140043,0.46342995169082124,0.555066425120773
30,0.9413928,0.95921737,0.46342995169082124,0.555066425120773
40,0.8355101,0.8662647,0.46342995169082124,0.555066425120773
50,0.9490946,0.9747777,0.46342995169082124,0.555066425120773
60,0.8719594,0.9196744,0.46342995169082124,0.555066425120773
70,0.79694355,0.80302227,0.46342995169082124,0.555066425120773
80,0.9762657,1.0518767,0.46342995169082124,0.555066425120773
90,0.980544,0.99874914,0.46342995169082124,0.555066425120773
100,0.95500165,0.96619785,0.46342995169082124,0.555066425120773
110,0.9727794,1.0015755,0.46342995169082124,0.555066425120773
120,0.7441503,0.7753193,0.4582451690821256,0.5503079710144927
130,0.74791116,0.79673564,0.4576159420289855,0.5503442028985507
140,0.90200317,0.90087336,0.46342995169082124,0.555066425120773
150,0.8563663,0.8745786,0.46309420289855074,0.5550652173913043
160,0.7810424,0.85225755,0.4602753623188406,0.5515277777777777
170,0.767998,0.72739404,0.42566908212560384,0.4754408212560387
180,0.97736394,1.0146879,0.46221135265700486,0.555066425120773
190,0.6226591,0.7240464,0.2752971014492754,0.42213526570048304
200,0.8672069,0.8992015,0.456957729468599,0.5500929951690822
210,0.62508976,0.7132745,0.24121739130434777,0.3986932367149758
220,0.58934546,0.64262563,0.30978743961352656,0.44489251207729474
230,0.83272994,0.8750869,0.38818840579710145,0.4717753623188406
240,0.5412901,0.62376934,0.2573272946859903,0.4349251207729468
250,0.9232687,0.9292343,0.43811594202898546,0.532457729468599
260,0.5832721,0.6246009,0.22694927536231885,0.34289975845410625
270,0.5738696,0.6408105,0.28740217391304346,0.38348550724637687
280,0.61210716,0.66670024,0.3258840579710145,0.4588369565217391
290,0.92928064,0.9029447,0.3600024154589372,0.4786992753623188
300,0.6535039,0.6689544,0.30871256038647343,0.37528985507246376
310,0.66719294,0.58098763,0.19905434782608694,0.33100724637681156
320,0.9765662,0.9616914,0.35798671497584544,0.4312512077294686
330,0.5784316,0.47552276,0.3970434782608695,0.3928695652173913
340,0.57040554,0.56101966,0.2313961352657005,0.35080917874396134
350,0.7447081,0.6960169,0.23207125603864737,0.3537644927536232
360,0.6016885,0.66812325,0.34206400966183576,0.42238405797101447
370,0.79275644,0.6749376,0.19532971014492753,0.3303876811594203
380,0.49761,0.5552197,0.1995954106280193,0.34937681159420286
390,0.8685312,0.8447677,0.2967089371980676,0.3978297101449276
400,0.8256704,0.8057953,0.41854951690821257,0.4628852657004831
410,0.7473831,0.70152986,0.16769685990338162,0.33830314009661827
420,0.71192294,0.67109025,0.20441787439613526,0.35360024154589376
430,0.8461571,0.8192102,0.3953067632850242,0.47027415458937194
440,0.6560901,0.4699956,0.21057729468599035,0.31866787439613525
450,0.7888294,0.698289,0.2685760869565218,0.330719806763285
460,0.8947991,0.82275504,0.3014082125603864,0.3939891304347826
470,0.785576,0.69152236,0.19805434782608694,0.34189855072463765
480,0.6967763,0.60043347,0.19245531400966184,0.33888285024154585
490,0.5319866,0.51464295,0.3031304347826087,0.29467270531400963
500,0.47791797,0.639499,0.2445108695652174,0.3728200483091787
510,0.4841934,0.46011925,0.17567995169082126,0.31170652173913044
520,0.95057917,0.9373969,0.4193574879227053,0.5057355072463767
530,0.5312497,0.42278236,0.2657548309178744,0.3800084541062802
540,0.5670258,0.5000236,0.2654516908212561,0.4505591787439614
550,0.63426197,0.67790395,0.12369685990338164,0.3183478260869565
560,0.62004805,0.7255851,0.19103502415458934,0.3521884057971015
570,0.5895312,0.5591887,0.20565579710144927,0.34236473429951697
580,0.69544303,0.606623,0.22822705314009664,0.37975000000000003
590,0.50989807,0.51619065,0.26258212560386474,0.4065398550724638
600,0.598001,0.58603084,0.20704106280193235,0.3936026570048309
610,0.52499056,0.39614055,0.18611956521739131,0.31378140096618357
620,0.53560245,0.5548818,0.20878140096618356,0.3223731884057971
630,0.8014557,0.66814005,0.19657487922705313,0.3556304347826087
640,0.610614,0.61925745,0.2339673913043478,0.4127342995169082
650,0.9178705,0.842703,0.21434903381642512,0.3597463768115942
660,0.5407004,0.72987384,0.42747342995169085,0.47037922705314006
670,0.74875927,0.730428,0.21535144927536232,0.35296014492753625
680,0.672959,0.60591906,0.16332004830917873,0.3106606280193237
690,0.8394575,0.6424285,0.14244444444444443,0.3224299516908212
700,0.7747277,0.63110703,0.10906884057971016,0.3085652173913044
710,0.54716784,0.57680166,0.17038043478260873,0.33299758454106276
720,0.96516865,1.0460774,0.2800084541062802,0.3998828502415459
730,0.52737814,0.7248653,0.11218478260869565,0.31723067632850244
740,0.5830981,0.65694153,0.2554855072463768,0.36085144927536233
750,0.5959737,0.66621864,0.20384782608695656,0.3988768115942029
760,0.70306456,0.8033651,0.3000628019323671,0.471701690821256
770,0.7023017,0.6582407,0.3730519323671498,0.4766376811594203
780,0.5681311,0.5871431,0.10298550724637681,0.2975096618357488
790,0.7819922,0.80499995,0.2946243961352657,0.437945652173913
800,0.76305324,0.55669564,0.16384178743961353,0.2829190821256039
810,0.49439162,0.45159563,0.1795024154589372,0.3135253623188406
820,0.6601628,0.66274107,0.17483333333333334,0.341322463768116
830,0.4550642,0.6136907,0.2926799516908213,0.3786425120772947
840,0.8095232,0.735623,0.2391038647342995,0.3779178743961353
850,0.728762,0.74548036,0.5005314009661836,0.44370410628019324
860,0.4156993,0.7315345,0.15886714975845412,0.19321256038647344
870,0.6884666,0.63902915,0.39603260869565216,0.4417971014492753
880,0.60590774,0.72927153,0.387487922705314,0.45230193236714983
890,0.8332144,0.67960405,0.12021135265700485,0.31294806763285027
900,0.5924085,0.55286705,0.371012077294686,0.4563381642512077
910,0.8431122,0.70706683,0.22451690821256037,0.3470688405797101
920,0.65721035,0.58508533,0.11183091787439614,0.29199758454106284
930,0.87680835,0.72374475,0.1674806763285024,0.3554987922705314
940,0.88400394,0.6645564,0.11175483091787439,0.3199915458937198
950,0.7649439,0.68709576,0.43690458937198073,0.4442234299516909
960,0.59228057,0.78811157,0.16980314009661837,0.386481884057971
970,0.61158574,0.6436928,0.0892367149758454,0.23958091787439617
980,0.41787735,0.8545415,0.12043840579710145,0.38850603864734296
990,0.93882525,0.7823216,0.1867548309178744,0.3361050724637681
1000,0.880675,1.0067533,0.40024999999999994,0.441566425120773
