epoch,loss_kruskal,val_loss_kruskal,rand_kruskal,val_rand_kruskal
10,0.55651766,0.5850131,0.46342995169082124,0.555066425120773
20,0.4111096,0.42713708,0.4567487922705314,0.5441968599033816
30,0.45347095,0.4499074,0.4567487922705314,0.5441968599033816
40,0.63363445,0.63300127,0.46342995169082124,0.555066425120773
50,0.4164731,0.39555028,0.4567487922705314,0.5441968599033816
60,0.5077213,0.53950953,0.46342995169082124,0.555066425120773
70,0.42022339,0.40174875,0.4567487922705314,0.5441968599033816
80,0.5904719,0.6039105,0.46342995169082124,0.555066425120773
90,0.5337146,0.5450696,0.46338405797101456,0.5550640096618358
100,0.5120223,0.55152935,0.46342995169082124,0.555066425120773
110,0.596707,0.5990623,0.46342995169082124,0.555066425120773
120,0.6161631,0.62166214,0.46342995169082124,0.555066425120773
130,0.59936434,0.5932578,0.46342995169082124,0.555066425120773
140,0.37032065,0.37935203,0.4567487922705314,0.5441968599033816
150,0.4635872,0.52366346,0.46213888888888893,0.5547717391304348
160,0.60813236,0.60553634,0.46342995169082124,0.555066425120773
170,0.4980517,0.524209,0.4630398550724638,0.5542294685990339
180,0.49643612,0.54596394,0.4619190821256039,0.5548357487922705
190,0.59356767,0.5959107,0.4630990338164251,0.5550217391304348
200,0.58621025,0.5765101,0.46304347826086956,0.5550036231884058
210,0.585811,0.5868585,0.4629432367149759,0.5549999999999999
220,0.5992362,0.5876082,0.4631666666666668,0.5550374396135266
230,0.37879556,0.4399229,0.45433937198067637,0.5481497584541063
240,0.42341757,0.44363427,0.4561932367149758,0.5495869565217391
250,0.6479739,0.6777343,0.46227898550724633,0.5548115942028986
260,0.41414413,0.42606124,0.46487922705314,0.5483176328502416
270,0.29470742,0.33696198,0.44631884057971016,0.5429492753623189
280,0.42331332,0.418914,0.48630676328502426,0.5495809178743961
290,0.42837232,0.4378156,0.4758490338164251,0.5506195652173913
300,0.5224166,0.5644275,0.4541050724637681,0.55212922705314
310,0.67943287,0.69411343,0.4627644927536232,0.5549480676328502
320,0.59157,0.62605286,0.4526461352657005,0.5533297101449276
