epoch,loss_kruskal,val_loss_kruskal,rand_kruskal,val_rand_kruskal
380,0.026240926,0.2684034,0.11188405797101449,0.46209903381642514
390,0.04130483,0.2742404,0.23088768115942032,0.4685350241545894
400,0.03661829,0.27166435,0.11092270531400968,0.43402415458937205
410,0.02485038,0.27569187,0.08575845410628019,0.45754227053140095
420,0.02576356,0.2686687,0.15020652173913043,0.47148309178743963
430,0.052202582,0.27766111,0.22683937198067633,0.4689830917874396
440,0.030003116,0.273307,0.13429347826086957,0.46478260869565224
450,0.031054815,0.26803398,0.10332367149758452,0.4472487922705314
460,0.028408041,0.26883435,0.10533454106280193,0.4387355072463769
470,0.08130309,0.26950353,0.27020289855072466,0.4879347826086956
480,0.052882753,0.26379627,0.16644323671497582,0.4441763285024155
490,0.03284693,0.26542145,0.11759299516908213,0.4508659420289855
500,0.031019408,0.26982352,0.08370289855072464,0.4365628019323672
510,0.051808786,0.26974875,0.12918357487922705,0.4380036231884058
520,0.03899983,0.26834345,0.12563647342995168,0.45474999999999993
530,0.03446264,0.2643579,0.13341787439613528,0.4569710144927536
540,0.019924063,0.27420777,0.0736328502415459,0.4750785024154589
550,0.027546689,0.27341238,0.13155676328502414,0.4532536231884058
560,0.03566792,0.26880178,0.10632971014492754,0.43397584541062806
570,0.027566666,0.26112106,0.08837318840579708,0.4437004830917875
580,0.03636154,0.26059452,0.10914855072463767,0.4456497584541063
590,0.043566704,0.2596411,0.14813768115942028,0.4375797101449275
600,0.034981612,0.26432443,0.13504589371980674,0.45048671497584547
610,0.020552669,0.2562974,0.09492149758454106,0.4285881642512077
620,0.028742343,0.2606972,0.10021859903381643,0.42736231884057974
630,0.027055284,0.25758833,0.0896268115942029,0.40494685990338164
640,0.01972571,0.2617957,0.08446135265700483,0.4112596618357488
650,0.04238941,0.26291353,0.1550350241545894,0.4538140096618357
660,0.03560521,0.26657158,0.08771618357487923,0.43987318840579703
670,0.045564383,0.26721257,0.12292632850241544,0.43172342995169083
680,0.03863851,0.2652771,0.09420652173913044,0.41682608695652174
690,0.03627721,0.2694045,0.09998671497584541,0.4445434782608695
700,0.06743069,0.27148896,0.19931038647342994,0.4729263285024155
710,0.02633118,0.26917017,0.0766002415458937,0.44552536231884055
720,0.012066946,0.2726856,0.07100966183574879,0.44858695652173913
730,0.025495047,0.27557608,0.1361062801932367,0.46160265700483094
740,0.041610807,0.2788771,0.16374999999999998,0.47338405797101457
750,0.02861172,0.27873203,0.08611352657004831,0.46804710144927536
760,0.027692363,0.28338653,0.08548550724637681,0.4717669082125604
770,0.022713473,0.2773777,0.08368115942028984,0.4327113526570049
780,0.03092447,0.27015215,0.10124879227053141,0.4181207729468599
790,0.034384437,0.2746671,0.0964867149758454,0.46570772946859906
800,0.026111651,0.27630883,0.11299033816425123,0.43715096618357485
810,0.02411407,0.27506167,0.09304951690821257,0.4376002415458937
820,0.04316255,0.2739226,0.14889371980676328,0.45455193236714975
830,0.035270054,0.2784972,0.10303864734299517,0.45273671497584544
840,0.04192077,0.2757945,0.1011256038647343,0.44711594202898547
850,0.04650055,0.2785255,0.1078743961352657,0.4465676328502416
860,0.034981973,0.27504295,0.11291787439613528,0.42272705314009656
870,0.03124122,0.2765997,0.10780434782608697,0.4289021739130435
880,0.027130898,0.27384552,0.09242270531400966,0.41954106280193243
890,0.046334643,0.27392054,0.1802306763285024,0.4390338164251208
900,0.01950989,0.27647355,0.07367632850241547,0.43921376811594204
910,0.031211829,0.26705855,0.07993840579710146,0.4317512077294686
920,0.023432147,0.27081996,0.08771376811594203,0.43085144927536234
930,0.014792415,0.271927,0.07101086956521739,0.426792270531401
940,0.014926237,0.27318913,0.07105555555555557,0.4337608695652174
950,0.041285004,0.26663882,0.09057367149758454,0.43067512077294684
960,0.031539373,0.27335614,0.0858804347826087,0.4166340579710145
970,0.01959965,0.2776752,0.0941340579710145,0.40644323671497584
980,0.033733577,0.28291616,0.09994202898550726,0.44688888888888895
990,0.03967438,0.26455057,0.1631413043478261,0.4338429951690821
1000,0.0261506,0.2687407,0.08707004830917875,0.4344106280193237
