epoch,loss_kruskal,val_loss_kruskal,rand_kruskal,val_rand_kruskal
10,0.46145827,0.58965397,0.33506038647342995,0.5059214975845411
20,0.444321,0.5613114,0.3017874396135266,0.5062475845410628
30,0.43954787,0.58694637,0.28104106280193236,0.4598574879227053
40,0.4675457,0.55772126,0.3259057971014493,0.48656159420289846
50,0.49541634,0.5624938,0.2846425120772947,0.43426449275362317
60,0.5357549,0.5991615,0.3853103864734299,0.4972536231884058
70,0.47393936,0.5660051,0.24505917874396138,0.4687185990338164
80,0.42388996,0.5599368,0.3018285024154589,0.46151328502415456
90,0.44726753,0.547057,0.17581521739130432,0.3811908212560387
100,0.3649857,0.5674078,0.20839975845410633,0.41523671497584547
110,0.54231703,0.57480973,0.34402898550724637,0.47605917874396136
120,0.4933297,0.5633761,0.23890217391304353,0.4454432367149758
130,0.4100977,0.5304899,0.15183937198067635,0.35635748792270533
140,0.32330084,0.54898465,0.19516062801932368,0.42067149758454103
150,0.3348102,0.53864753,0.26257850241545894,0.4440567632850242
160,0.33652258,0.5713026,0.1691570048309179,0.40485144927536226
170,0.4390018,0.59158885,0.23264251207729472,0.43534057971014495
180,0.35674602,0.5750346,0.1748816425120773,0.4167041062801933
190,0.44699773,0.5557953,0.23118357487922703,0.43322101449275363
200,0.48105058,0.5760149,0.1715144927536232,0.41935265700483093
210,0.24539897,0.5580656,0.11241545893719807,0.39489613526570044
220,0.42972264,0.5595096,0.15736594202898552,0.44058091787439607
230,0.56970954,0.58549464,0.20019806763285022,0.4544746376811594
240,0.4569335,0.56638587,0.17942149758454107,0.3687246376811594
250,0.4697795,0.59092504,0.31527173913043477,0.464518115942029
260,0.49322352,0.56406677,0.10016908212560385,0.3747644927536232
270,0.44468698,0.5726409,0.1480157004830918,0.39164130434782607
280,0.23971145,0.5659232,0.09786231884057973,0.44202657004830914
290,0.41314822,0.53335506,0.21264613526570048,0.4141388888888889
300,0.3384947,0.5799047,0.2106292270531401,0.42233816425120774
310,0.21930762,0.56080914,0.11313647342995167,0.39063405797101447
320,0.27168533,0.58208907,0.10145772946859903,0.42610748792270536
330,0.3499254,0.6079919,0.1832657004830918,0.4315072463768116
340,0.4204809,0.6095709,0.10542995169082126,0.43296497584541066
350,0.3787671,0.5966411,0.13216304347826088,0.41106400966183576
360,0.23616683,0.60165566,0.14703985507246375,0.42696256038647346
370,0.28746662,0.60344374,0.13616666666666666,0.4348852657004832
380,0.5504573,0.5963227,0.13589009661835746,0.40882487922705313
390,0.4145032,0.62464,0.2473768115942029,0.39783816425120777
400,0.257428,0.6358026,0.0971207729468599,0.36319323671497583
410,0.22569604,0.6447522,0.09134299516908213,0.4463913043478261
420,0.2546062,0.6280732,0.15868115942028987,0.4538454106280193
430,0.30397528,0.6122614,0.16777415458937198,0.4162113526570049
440,0.26338708,0.6155181,0.15958695652173913,0.4652584541062802
450,0.2848088,0.64480203,0.1184154589371981,0.4147342995169082
460,0.33857113,0.6244845,0.10682125603864734,0.41098792270531403
470,0.21912113,0.61575174,0.11296618357487923,0.4258357487922705
480,0.3309397,0.6118051,0.20542512077294686,0.45011714975845407
490,0.36618248,0.6133733,0.16334420289855073,0.3794021739130435
500,0.39290076,0.6065384,0.15452173913043477,0.4245096618357488
510,0.30077183,0.6295565,0.1426086956521739,0.37863164251207726
520,0.3293283,0.63318473,0.13910024154589373,0.4307330917874396
530,0.37734294,0.6468498,0.22654710144927534,0.3628780193236715
540,0.2545651,0.6570593,0.1908659420289855,0.4265748792270531
550,0.29193625,0.62129265,0.1519963768115942,0.3729915458937198
560,0.26300216,0.6479725,0.1489927536231884,0.3913007246376812
570,0.45137185,0.6548687,0.16891304347826086,0.390798309178744
580,0.32473123,0.64046514,0.2115471014492754,0.40543840579710144
590,0.32506186,0.62699723,0.20801449275362316,0.40395169082125604
600,0.42344108,0.6463804,0.2746545893719807,0.42060144927536225
610,0.3447106,0.6525618,0.11948550724637681,0.38730917874396137
620,0.5161305,0.6452558,0.1490157004830918,0.3616968599033817
630,0.4343799,0.6508621,0.16721497584541062,0.42058454106280185
640,0.16602199,0.6296998,0.1600567632850242,0.39519444444444446
650,0.17920217,0.6520362,0.11254710144927535,0.40011352657004834
660,0.2511508,0.6572813,0.1389951690821256,0.38519685990338165
670,0.4313972,0.6905213,0.18406038647342995,0.4454408212560387
680,0.3567125,0.6437828,0.2306642512077295,0.43958816425120767
690,0.25027364,0.6687439,0.1420265700483092,0.38247584541062807
700,0.30561218,0.6635243,0.1224722222222222,0.37882850241545896
710,0.33189082,0.6805006,0.15850724637681157,0.37836956521739135
720,0.34484202,0.69064665,0.24695531400966186,0.45447946859903376
