epoch,loss_kruskal,val_loss_kruskal,rand_kruskal,val_rand_kruskal
10,0.32856405,0.33826512,0.55743961352657,0.48684661835748794
20,0.28201467,0.28752384,0.5078429951690822,0.5318659420289855
30,0.23791042,0.26362923,0.527463768115942,0.4960833333333333
40,0.19415382,0.22396722,0.5297342995169082,0.5032234299516908
50,0.17978133,0.19329867,0.5330169082125604,0.5528321256038647
60,0.1414386,0.16947678,0.5313768115942029,0.514334541062802
70,0.13619536,0.16516328,0.5741207729468599,0.5119770531400967
80,0.1040503,0.1341544,0.5663828502415459,0.4949601449275362
90,0.09553181,0.14085862,0.5520108695652174,0.4857451690821256
100,0.08908169,0.14395662,0.5512367149758454,0.45757125603864746
110,0.0665071,0.12815806,0.5365700483091789,0.44493357487922713
120,0.058648646,0.14099881,0.5365700483091789,0.44493357487922713
130,0.053030275,0.13403538,0.5365700483091789,0.44493357487922713
140,0.047194622,0.13941303,0.5365700483091789,0.44493357487922713
150,0.043680184,0.1435804,0.5365700483091789,0.44493357487922713
160,0.039814245,0.13460937,0.5365700483091789,0.44433333333333336
170,0.036125522,0.14178786,0.5325410628019325,0.44433333333333336
180,0.036907326,0.14914376,0.5325410628019325,0.44433333333333336
190,0.030893285,0.14518262,0.5202282608695652,0.4515797101449276
200,0.02953186,0.15179446,0.5128067632850242,0.4481449275362319
210,0.028267574,0.14943223,0.4915193236714976,0.44698792270531407
220,0.035710253,0.14932169,0.4531642512077295,0.43136111111111114
230,0.025831884,0.1621132,0.4251268115942029,0.45359299516908214
240,0.02677219,0.16617079,0.4553780193236715,0.4428768115942029
250,0.024252255,0.15937045,0.4011618357487922,0.4494903381642512
260,0.021200297,0.16961397,0.39639734299516904,0.47114251207729463
270,0.018711064,0.16889796,0.33242512077294684,0.4349021739130435
280,0.015241256,0.18470666,0.3030978260869565,0.44087560386473423
290,0.015363732,0.1765443,0.23446497584541062,0.4464830917874396
300,0.013542419,0.1899461,0.2400555555555556,0.4148478260869565
310,0.01080253,0.19412625,0.20045169082125605,0.4043478260869565
320,0.009046601,0.19665705,0.19457125603864736,0.3892451690821256
330,0.008461927,0.19841886,0.19267874396135265,0.36545289855072466
340,0.0077752746,0.2158632,0.14009782608695656,0.35964975845410635
350,0.0070813545,0.19823836,0.12282125603864735,0.36033695652173914
360,0.0062403586,0.21200612,0.13667149758454106,0.3565253623188406
370,0.005243196,0.21842852,0.13504106280193237,0.38232487922705316
380,0.0051289303,0.221023,0.12082004830917874,0.38065821256038646
390,0.0060501248,0.23348823,0.13792753623188406,0.36431521739130435
400,0.004320434,0.21562326,0.10897826086956522,0.37421135265700484
410,0.00392611,0.2250171,0.10864613526570048,0.38935748792270536
420,0.0033991714,0.22402103,0.10474275362318841,0.36928140096618356
430,0.0040129563,0.23682101,0.14118478260869566,0.37982487922705316
440,0.002623902,0.23246253,0.09797826086956521,0.38336594202898555
450,0.0024570986,0.22862792,0.07455072463768116,0.40560507246376815
460,0.0024920295,0.22689681,0.0722548309178744,0.4068236714975845
470,0.0022026594,0.24786119,0.07119806763285023,0.3897596618357488
480,0.0017525308,0.23754604,0.06722584541062801,0.35341304347826086
490,0.0015597285,0.23719959,0.0653731884057971,0.3779408212560386
500,0.0013908776,0.23858425,0.06529830917874395,0.3913562801932367
510,0.0016625393,0.2431757,0.06529830917874395,0.34551690821256037
520,0.0013076082,0.23735926,0.06529830917874395,0.36542391304347827
530,0.0013251404,0.23794174,0.06527415458937197,0.3631195652173913
540,0.0014167968,0.23962298,0.0498768115942029,0.3444915458937198
550,0.0011412648,0.24293032,0.04985265700483092,0.35930314009661835
560,0.001169208,0.2361351,0.04985144927536232,0.3489287439613527
570,0.001014228,0.249873,0.04775,0.34526690821256034
580,0.0013235249,0.23961177,0.04745289855072464,0.3773454106280193
590,0.000836922,0.26156765,0.04716183574879228,0.3823647342995169
600,0.0006473494,0.26130202,0.04716183574879228,0.3819094202898551
610,0.0006190763,0.25823823,0.04716183574879228,0.3897282608695652
620,0.00059526495,0.25953597,0.04716183574879228,0.3638369565217391
630,0.00054587115,0.26345977,0.04715096618357488,0.3818997584541063
640,0.00074429275,0.25012088,0.04716183574879228,0.3649975845410628
650,0.00073545345,0.25139126,0.04715096618357488,0.37844685990338167
660,0.00073546544,0.25580704,0.04680193236714976,0.37946135265700487
670,0.0006082614,0.24799946,0.04680193236714976,0.3740169082125604
680,0.0006783085,0.2463398,0.04680193236714976,0.37888164251207723
690,0.0006841229,0.25625974,0.04680193236714976,0.39585265700483097
700,0.00066152925,0.25723004,0.04680193236714976,0.3802451690821256
710,0.0006173287,0.2582085,0.04674516908212561,0.3769746376811594
720,0.00054616213,0.25224215,0.04672101449275363,0.39595652173913043
730,0.0005532119,0.26743224,0.04672101449275363,0.37615700483091785
740,0.00053853245,0.25823352,0.04672101449275363,0.3742898550724638
750,0.00040504467,0.26441884,0.04672101449275363,0.38933212560386476
760,0.0005538467,0.26412815,0.04672101449275363,0.37670289855072464
770,0.0005406345,0.26330468,0.04674516908212561,0.39075120772946853
780,0.0008091405,0.2587692,0.04672101449275363,0.3957173913043478
790,0.00046647602,0.25913456,0.04671618357487923,0.385987922705314
800,0.000518279,0.26036325,0.04671618357487923,0.37869927536231884
810,0.0006611398,0.26024264,0.04671618357487923,0.385518115942029
820,0.00067840086,0.26282167,0.04671135265700484,0.3892391304347826
830,0.00059418764,0.25154227,0.04669685990338164,0.3741606280193237
840,0.0006577006,0.25944227,0.04669685990338164,0.39311594202898553
850,0.00062366255,0.25672856,0.04668719806763285,0.3917512077294686
860,0.0007386083,0.25406104,0.04667270531400966,0.3868816425120773
870,0.0008331974,0.2610186,0.04667753623188405,0.3815434782608695
880,0.00077850017,0.25783914,0.04369444444444444,0.3912886473429952
890,0.0007464744,0.2617762,0.04369444444444444,0.37077657004830916
900,0.00083113567,0.25963604,0.043615942028985506,0.38686956521739135
910,0.0008033635,0.26644,0.04364492753623188,0.38431038647342997
920,0.0005887007,0.27038145,0.02873913043478261,0.3749130434782609
930,0.0005970937,0.2600276,0.02873913043478261,0.3683961352657005
940,0.0005295583,0.2543502,0.028708937198067636,0.3751074879227053
950,0.00045349443,0.273045,0.02868478260869566,0.38715700483091786
960,0.00062948046,0.2706542,0.02868478260869566,0.411012077294686
970,0.0006785384,0.26886314,0.03210507246376812,0.4036944444444444
980,0.001210592,0.27631187,0.05313285024154589,0.3733188405797101
990,0.00042304661,0.27892688,0.027516908212560386,0.3759323671497584
1000,0.00033100805,0.2796298,0.027516908212560386,0.41263285024154595
