epoch,loss_kruskal,val_loss_kruskal,rand_kruskal,val_rand_kruskal
10,0.59354,0.5805271,0.4115495169082125,0.5106630434782609
20,0.576085,0.5616963,0.3840628019323672,0.5003321256038646
30,0.5511682,0.5390986,0.3708768115942028,0.49713768115942025
40,0.52484006,0.5130148,0.359195652173913,0.49391545893719807
50,0.4959281,0.4856264,0.36461714975845416,0.49221859903381643
60,0.46735877,0.45694232,0.3550676328502415,0.48963647342995176
70,0.438372,0.42944843,0.3073937198067632,0.4735917874396135
80,0.4082384,0.40024748,0.3116086956521739,0.4629782608695653
90,0.37867928,0.37164193,0.3123176328502415,0.4670108695652174
100,0.35030198,0.34393016,0.30482246376811595,0.46805797101449276
110,0.3269878,0.32144076,0.30669927536231884,0.46190700483091784
120,0.30704987,0.30261445,0.3084903381642512,0.46156884057971015
130,0.2889957,0.28705,0.30816545893719804,0.45968719806763286
140,0.27290112,0.27445048,0.3093707729468599,0.4596292270531401
150,0.25905818,0.26352957,0.30941062801932373,0.4613321256038647
160,0.24590912,0.25390726,0.3093997584541063,0.4617451690821256
170,0.23419996,0.24530992,0.3201280193236715,0.4609939613526571
180,0.22295699,0.23756519,0.31820893719806764,0.4613526570048309
190,0.2122725,0.23086295,0.31913888888888886,0.45456400966183574
200,0.20293906,0.22548325,0.3181400966183575,0.4539094202898551
210,0.1942381,0.21990791,0.3162584541062802,0.4434516908212561
220,0.18635666,0.21579619,0.3254601449275362,0.4520652173913044
230,0.17915447,0.21162935,0.3274589371980676,0.455346618357488
240,0.17279144,0.20892334,0.3275748792270531,0.4553683574879227
250,0.16528703,0.20613351,0.32769082125603866,0.45877536231884053
260,0.15929069,0.20279571,0.32769082125603866,0.45907367149758455
270,0.15388364,0.2002315,0.32769202898550726,0.4611920289855072
280,0.14845698,0.19827771,0.32658695652173914,0.46267512077294687
290,0.14350656,0.19555597,0.32658695652173914,0.4584130434782609
300,0.138078,0.19316044,0.32655314009661834,0.46305434782608695
310,0.13356724,0.19142964,0.32668599033816426,0.46284903381642506
320,0.12930682,0.18867366,0.32684178743961356,0.4629661835748792
330,0.124670014,0.18796566,0.32738043478260864,0.4630144927536232
340,0.12282946,0.18764754,0.32674275362318844,0.4630144927536232
350,0.11923532,0.18716335,0.32674275362318844,0.4630144927536232
360,0.11607949,0.18588343,0.32614613526570047,0.4629975845410629
370,0.11291373,0.18552077,0.3268164251207729,0.463012077294686
380,0.1100177,0.18419577,0.32409661835748793,0.46338164251207736
390,0.108376965,0.18253534,0.3201111111111111,0.46403864734299527
400,0.10695646,0.18115547,0.32016787439613525,0.46403864734299527
410,0.1044639,0.17987321,0.3204794685990338,0.4640374396135266
420,0.10299671,0.17835686,0.3117222222222222,0.4640350241545894
430,0.10142051,0.17706247,0.3121256038647343,0.4628369565217391
440,0.100353874,0.17616437,0.3144323671497585,0.4623321256038647
450,0.099251665,0.17410631,0.3141376811594203,0.4620326086956522
460,0.098461606,0.17462227,0.3141376811594203,0.46142391304347824
470,0.097574584,0.17393497,0.3141473429951691,0.4654359903381643
480,0.09596837,0.17345476,0.31332850241545895,0.46510748792270534
490,0.095772326,0.17255232,0.31332246376811596,0.46510748792270534
500,0.09517051,0.17235386,0.3134070048309179,0.46771618357487926
510,0.09394629,0.1719601,0.31327415458937197,0.46792028985507245
520,0.09305916,0.17168392,0.3144009661835749,0.4746328502415459
530,0.09286618,0.17183301,0.3143816425120773,0.4681811594202898
540,0.092724465,0.17108406,0.3144492753623188,0.46995531400966184
550,0.090570405,0.17080097,0.31433091787439615,0.47693961352657005
560,0.09073503,0.17035839,0.31425483091787443,0.4702125603864734
570,0.08988812,0.17017747,0.313207729468599,0.47693840579710145
580,0.089382045,0.1700199,0.2853864734299517,0.47021135265700487
590,0.08913542,0.1698495,0.2855760869565217,0.476762077294686
600,0.088582955,0.16957684,0.28532971014492753,0.47675362318840586
610,0.08782986,0.16939366,0.2854891304347826,0.4743188405797102
620,0.08703463,0.16923599,0.28588164251207726,0.4614094202898551
630,0.08692825,0.1690592,0.2859432367149758,0.4614094202898551
640,0.08641749,0.16983758,0.2859432367149758,0.4541570048309179
650,0.08614314,0.16957296,0.285665458937198,0.4541678743961352
660,0.085361004,0.1694569,0.285665458937198,0.4514384057971014
670,0.08538318,0.16922143,0.2841968599033816,0.45092391304347823
680,0.08426164,0.16907167,0.2846557971014493,0.4514384057971014
690,0.083967194,0.16904329,0.3070519323671498,0.4514384057971014
700,0.08384058,0.16865923,0.3109975845410628,0.4514492753623188
710,0.08210334,0.16840076,0.3115942028985507,0.4514492753623188
720,0.08245459,0.16837674,0.3115942028985507,0.4514492753623188
730,0.0818323,0.16810425,0.3115942028985507,0.451445652173913
740,0.08155371,0.16805567,0.31680555555555556,0.4516171497584541
750,0.08185381,0.16795419,0.31680555555555556,0.4539420289855073
760,0.08067559,0.16773589,0.30609541062801937,0.453614734299517
770,0.080327965,0.16768935,0.307774154589372,0.44166183574879236
780,0.08008431,0.16751996,0.307774154589372,0.44199516908212566
790,0.07986026,0.16724585,0.3062886473429952,0.4420036231884058
800,0.07860136,0.16718476,0.30626811594202896,0.44203623188405794
810,0.07926248,0.16680332,0.30626811594202896,0.44203623188405794
820,0.07886214,0.16705571,0.30626811594202896,0.44206521739130433
830,0.07794432,0.16700563,0.30626811594202896,0.44206521739130433
840,0.07813734,0.1669067,0.30626811594202896,0.44207971014492753
850,0.07836358,0.16672055,0.30626811594202896,0.44207971014492753
860,0.07814625,0.1665726,0.30626811594202896,0.44207971014492753
870,0.078055345,0.16640577,0.30632850241545895,0.44207971014492753
880,0.07661767,0.16623586,0.3068635265700483,0.44207971014492753
890,0.075844005,0.16603918,0.30648429951690825,0.44207971014492753
900,0.07623397,0.16572866,0.30648429951690825,0.4421304347826087
910,0.07500166,0.16561705,0.30648429951690825,0.44231400966183576
920,0.07581578,0.16502234,0.30648429951690825,0.4422173913043478
930,0.07489966,0.16519628,0.30648429951690825,0.442231884057971
940,0.074888185,0.16505475,0.30648429951690825,0.442231884057971
950,0.074233316,0.16499555,0.30648429951690825,0.442231884057971
960,0.074524105,0.1651014,0.3072524154589372,0.4421207729468598
970,0.07417955,0.16492698,0.3064830917874396,0.4421207729468598
980,0.07428584,0.16491193,0.33507608695652175,0.44212439613526566
990,0.07379303,0.16473402,0.33504106280193235,0.44212439613526566
1000,0.07322997,0.16463777,0.33504106280193235,0.44214130434782606
